이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
강경환,전북,진안군,5,3,남,rem,63,,47.25,False,-1.7239147422632732,,,False,0.0006857914247085147,2
박명석,전북,진안군,5,3,남,rem,54,,47.25,False,-1.2410175591071504,,,False,0.0030285122388710338,2
황의택,전북,진안군,5,3,남,rem,63,,47.25,False,-1.6563965352545622,,,False,1.902251348346417e-05,2
유송열,,무주군,5,3,남,rev,47,,47.25,True,-1.0242986476297409,,,False,0.0005131605864048047,2
신경수,전북,무주군,5,3,남,rev,63,,47.25,False,-2.2787744443003266,,,False,0.046321410045772914,2
이강춘,전북,무주군,5,3,남,rev,54,,47.25,False,-1.4282230095087936,,,False,0.0020343751233505678,2
박권우,전북,무주군,5,3,남,rem,56,,47.25,False,-1.932594373079541,,,False,0.006447192504901642,2
이한승,,무주군,5,3,남,rem,53,,47.25,False,-0.9141059619664216,,,False,0.005403124315413369,2
서병인,전북,무주군,5,1,남,con,,,47.25,False,-2.3653416675874097,,,False,4.438132002517304e-05,2
김준환,전북,무주군,5,3,남,rev,57,정당인,47.25,True,-1.525460962801597,,,False,0.10422202736592732,2
박찬주,전북,무주군,5,3,남,rev,48,,47.25,False,-1.5184593119919765,,,False,0.7168283462697461,2
장덕정,전북,무주군,5,3,남,rev,66,,47.25,False,-2.171602112581265,,,False,2.210253908226908e-06,2
이상철,전북,무주군,5,,남,rem,52,,,False,-2.770266158179131,,,False,0.0852557788317041,2
이광환,전북,무주군,5,3,남,rem,42,,47.25,False,-3.0449270503123933,,,False,0.00307681701346344,2
박관용,전북,무주군,5,3,남,rem,57,,47.25,False,-2.4345377640548738,,,False,0.028096821697437026,2
이대석,전북,무주군,5,3,남,rem,52,,,False,-2.0399411473612576,,,False,0.0017368381436021288,2
현형찬,전북,무주군,5,3,남,rem,45,,47.25,False,-2.0771267258313846,,법,False,1.751652834329155e-05,2
유기홍,전북,장수군,5,3,남,rev,61,,,True,-1.3271108667530012,,,False,0.2914578640221168,2
권성안,전북,장수군,5,3,남,rev,48,,47.25,False,-1.4780087734033902,,행정,False,0.00012033401647569485,2
임정택,전북,장수군,5,3,남,rev,55,,47.25,False,-1.2592714445221618,,,False,0.04319767822786294,2
이도형,전북,장수군,5,3,남,rem,58,,47.25,False,-1.466640466854007,,,False,0.19637717143590047,2
양해도,전북,장수군,5,3,남,rem,64,,47.25,,-1.632989455608309,,법,True,,2
오재만,전북,장수군,5,3,남,rev,64,,47.25,True,-1.4041261998329555,,,False,0.0007550364634257588,2
김종문,전북,장수군,5,3,남,rev,48,,47.25,False,-2.027445023133545,,,True,0.16823239182461558,2
정영모,전북,장수군,5,3,남,rev,60,정당인,47.25,False,-1.3770295765809362,,,False,0.014464175651078725,2
김홍기,전북,장수군,5,3,남,rem,64,,47.25,False,-1.7505886061484188,,,False,0.2626469152999456,2
이택영,전북,장수군,5,3,남,rem,56,,47.25,False,-2.6463195256570438,,,False,0.003298727029872084,2
장정복,전북,장수군,5,3,남,rem,49,,47.25,False,-2.2635250555974338,,,False,0.003264120319864747,2
양종인,전북,장수군,5,3,남,rem,55,,47.25,False,-1.85745472849345,,,False,0.016185585708841627,2
문홍식,전북,임실군,5,3,남,rev,53,,47.25,True,-0.7537053329024617,,,False,0.01613421829111424,2
이형남,전북,임실군,5,3,남,rev,66,,47.25,False,-0.9603732444443438,,,False,0.022630501517288786,2
박정근,전북,임실군,,3,남,rem,37,,47.25,False,-2.9696544427324327,,법,False,0.1271472576170046,2
진남근,전북,임실군,5,3,남,rem,54,,47.25,False,-0.747895388991803,,,False,0.0027964008127365297,2
이순봉,전북,임실군,5,3,남,rev,53,,47.25,True,-0.8838207330726743,,,False,0.0003276522411470478,2
신대용,전북,임실군,5,3,남,rev,46,,47.25,False,-1.3440583538448498,,,False,0.01347857305027138,2
권호철,전북,임실군,,3,남,rev,47,,47.25,,-2.0578737622526986,,경영,False,0.00035686643970625427,2
이광,전북,임실군,5,3,남,rem,46,,47.25,False,-2.0924023576003425,,,False,0.043323514444360084,2
박병일,전북,임실군,5,3,남,rem,52,,47.25,False,-1.7806261534357088,,,False,0.15940567636392625,2
이종관,전북,임실군,5,3,남,rem,56,,47.25,False,-2.878873248167637,,행정,False,0.04111368179921232,2
김종희,전북,임실군,,3,남,rem,56,,47.25,False,-3.3095858550176014,,,False,0.16198899609492404,2
하수봉,전북,임실군,5,3,남,rev,68,,47.25,False,-1.6049120269072659,,,False,0.0026569861740823385,2
김한기,전북,임실군,5,3,남,rev,40,,47.25,True,-1.2490851991791374,,경영,True,0.146087081210104,2
문영두,전북,임실군,5,3,남,rev,47,,47.25,False,-1.337064733089288,,경영,False,0.002721709728951709,2
최용진,전북,임실군,5,3,남,rem,65,,47.25,False,-1.7558308223128405,,,False,0.08961294934882617,2
박정규,전북,임실군,5,3,남,rem,46,,47.25,False,-1.2874851089492858,,경영,False,0.17021793486634426,2
김문소,전북,순창군,5,3,남,rev,51,정당인,47.25,False,-1.7946173345000518,,행정,False,7.935999304697833e-05,2
조미경,전북,순창군,5,3,여,rev,43,,47.25,,-1.6165368947186904,,법,False,0.008173091723499134,2
임예민,전북,순창군,5,3,남,rem,57,,47.25,True,-0.99074800126059,,,False,1.8986486163730457e-06,2
정봉주,전북,,5,3,남,rem,44,,47.25,,-0.9510115071232024,,,False,0.865256396952235,2
권오준,전북,순창군,5,3,남,rem,60,,47.25,False,-2.046190396531148,,,False,,2
이동재,전북,순창군,5,2,남,rev,60,,47.25,False,-0.9711764411568724,,,False,0.005878232216277438,2
,전북,순창군,5,3,남,rem,57,,47.25,True,-0.6164944619316002,,,False,0.0029472430782905073,2
정성균,전북,순창군,5,3,남,rem,57,,47.25,,-0.6919891028393177,,,False,0.0014455122824971534,2
공수현,전북,순창군,5,3,남,rev,59,,47.25,True,-1.5142156684617991,,,False,0.0001602341385703339,2
신용균,전북,,5,3,남,rev,61,,47.25,False,-1.4371893461042864,,,False,0.0011777642268517331,2
홍성열,전북,순창군,5,3,남,rev,74,,47.25,False,-2.262989309510681,,,False,0.009772780503364732,2
최영일,전북,순창군,5,3,남,rem,38,,47.25,False,-1.392535516130382,,,False,0.010476409849403349,2
김상우,전북,순창군,5,3,남,rem,46,,47.25,False,-1.5553706911638243,,,False,0.02693663567789517,2
설주환,,순창군,5,3,남,rem,39,,47.25,False,-2.1611276350971025,,,False,3.925968771394495e-05,2
김진갑,전북,고창군,5,3,남,rev,50,,47.25,False,-1.4990335733028215,,,False,0.0004252607642172012,2
조규철,전북,고창군,5,3,남,rev,43,,47.25,True,-1.1055366168863885,,,False,0.0022471908867274988,2
김종호,전북,고창군,5,3,남,rev,55,,47.25,False,-1.3062516534463542,,,False,0.02775641516271766,2
박래환,전북,고창군,5,3,,rem,51,,47.25,False,,,,False,,2
조민규,전북,고창군,5,3,남,rem,43,,47.25,False,-1.8079544879893736,,경영,False,0.14303821684834536,2
오덕상,전북,고창군,5,3,남,rev,54,,47.25,True,-1.2598165405420287,,경영,False,1.0683718728013723e-07,2
장세영,전북,고창군,5,3,남,rev,,,47.25,False,-1.4426205421761111,,,False,0.0050562505334649606,2
윤영식,전북,고창군,5,3,남,rem,52,,47.25,False,-1.2554849299870319,,,False,0.0031600747284404266,2
최인규,전북,고창군,5,3,남,rem,57,,47.25,False,-1.3291009742965685,,,False,0.007435184273575714,2
천남해,전북,고창군,5,3,남,rem,66,,47.25,False,-2.0408267055520564,,,False,,2
김범진,전북,고창군,5,3,남,rev,47,,47.25,False,-1.53662890448598,,법,False,0.014261454401162771,2
김영재,전북,고창군,5,3,남,,60,,47.25,False,-1.6357063962024811,,,False,0.13668745782503838,2
김갑성,전북,고창군,5,3,남,rem,67,,47.25,False,-2.338022141143117,,,False,0.0015279364071984491,2
정영진,전북,고창군,5,3,남,rem,52,,47.25,False,-2.421804022908125,,,False,0.10098979989018654,2
이상호,전북,고창군,5,3,남,rem,50,,47.25,True,-1.2574978258260439,,,False,0.42006188280387496,2
임정호,전북,고창군,5,3,남,rem,51,,47.25,False,-1.2639097695506092,,,False,0.00609544049901605,2
이만우,전북,고창군,5,3,남,rev,55,,47.25,True,-1.3989195652359456,,,,0.011965435524747102,2
김만기,전북,고창군,5,3,남,rev,53,,47.25,False,-1.4605050395850057,,경영,False,0.0034518919503107124,2
박현규,전북,고창군,5,3,남,rem,51,,47.25,False,-1.2794312155775294,,경영,False,0.020555830701163118,2
김기현,전북,고창군,5,3,남,rem,50,,47.25,False,-1.5361902478933929,,,False,0.09525107538627677,2
김정강,전북,고창군,5,3,남,rem,46,,47.25,False,-1.603505377422383,,행정,False,4.430085377383531e-06,2
임기태,전북,부안군,5,3,남,rev,63,,47.25,False,-1.7770079612860574,,행정,False,0.0001886832442811026,2
오세준,전북,부안군,5,3,남,rev,62,,47.25,True,-1.527125792212565,,,False,0.043913442654039035,2
이영식,전북,부안군,5,3,남,,61,,47.25,False,-1.7328801184115892,,,False,0.0756353732270376,2
김형대,전북,부안군,5,3,남,,48,,47.25,False,-1.6147164355945645,,,False,0.010555299278752274,2
이강세,전북,부안군,5,3,남,rem,41,,47.25,False,-2.0634219070464934,,경영,True,0.005755319839601466,2
전창재,전북,부안군,5,3,남,rem,45,,47.25,False,-2.1819960725702683,,,True,0.0018693672983168574,2
최동호,전북,부안군,5,3,남,rem,48,,47.25,False,-2.519629419956813,,행정,False,0.046621302663947616,2
김형호,전북,부안군,5,3,남,rem,51,,47.25,False,-3.440767973156765,,,False,0.0384748449987061,2
홍춘기,전북,부안군,5,3,남,rev,63,,47.25,True,-0.2211644077892914,,경영,False,0.0014373206473211279,2
박천호,전북,부안군,5,3,남,rev,48,,47.25,False,-0.7063721952858322,,경영,True,0.009982481576595462,2
임종식,전북,부안군,5,3,남,rem,64,,47.25,False,-1.6181929311989207,,,False,0.13169789943365756,2
이한수,전북,부안군,5,3,남,rev,52,,47.25,False,-1.5803373918492132,,경영,False,0.04643533641646525,2
오세웅,전북,부안군,5,3,남,rev,62,,47.25,True,-1.2514282768568201,,경영,False,0.04165639106341728,2
김인기,전북,부안군,5,3,남,rem,62,,47.25,False,-2.9476655318619343,,,False,0.022298213709193552,2
하인호,전북,부안군,5,3,남,rem,61,,47.25,False,-1.3210290580368154,,,False,0.006269060760726725,2
조병옥,,부안군,5,3,남,rem,59,,47.25,False,-3.8215175907612435,,,False,0.13391448359127564,2
김영록,전북,부안군,5,3,남,rem,62,,47.25,False,-1.9839279053749388,,행정,False,0.25891082774318874,2
임석근,전북,부안군,5,3,남,rem,60,,47.25,False,-1.7450993877619925,,경영,False,0.0006969294891994291,2
이현기,전북,부안군,5,3,남,rev,49,,47.25,False,-1.7398764253075638,,경영,False,0.015131637420631854,2
장공현,전북,부안군,5,3,남,rev,63,,47.25,True,-1.1777683928612797,,,False,1.1954480902298336e-05,2
김이정,전북,부안군,5,3,남,rem,46,,47.25,False,-2.2754367747576945,,정치,False,0.027173349269277097,2
김병효,전북,부안군,5,3,남,rem,52,,47.25,False,-1.5976034547870974,,,,0.004291162290132906,2
송환식,전북,부안군,5,3,남,rem,63,,47.25,False,-1.9355649629913407,,,False,6.076231837519463e-05,2
서인복,전북,부안군,5,3,남,rem,58,,47.25,False,-2.605825970426454,,법,False,4.1102299778987306e-05,2
이승용,전북,부안군,5,3,남,,44,,47.25,False,-2.025940063851924,,,False,,2
조성오,전남,목포시,5,3,남,rev,53,,47.25,True,-1.3190296141142972,,,False,0.0016235114003705432,2
정승권,전남,목포시,5,3,남,rev,40,,47.25,False,-1.4630323282407682,,행정,False,0.0008357002761938887,2
여인두,전남,목포시,5,3,남,rev,40,,47.25,False,-1.4315053353916702,,행정,False,0.0004919413961386673,2
김명환,전남,목포시,5,3,남,rem,52,,47.25,False,-1.675157458576083,,경제,False,0.013118134056339022,2
이혁제,전남,목포시,5,3,남,rem,40,,47.25,False,-2.093938171455501,,,False,0.003093431911726107,2
이성계,전남,목포시,5,3,남,rem,38,,47.25,False,-3.3294622781094283,,행정,False,0.07810160880432586,2
김치선,전남,목포시,5,3,남,rem,41,,47.25,False,-3.8643451256668055,,,True,0.000517899642755435,2
최경신,전남,목포시,5,3,남,rem,51,,47.25,False,-2.7039337589471746,,,False,0.0003747819638144589,2
고승남,전남,목포시,5,3,남,rev,54,,47.25,False,-1.3044422887514449,,행정,False,6.214671950634705e-05,2
오승원,전남,목포시,5,3,남,rev,44,,47.25,True,-1.300829176939269,,,False,0.012525504201520208,2
이구인,전남,목포시,5,3,여,rev,36,,47.25,False,-1.0692781914032412,,,False,7.266761720531514e-05,2
강원암,전남,목포시,5,3,남,rem,62,,47.25,False,-1.7765242663519305,,,False,,2
문차복,전남,목포시,5,3,남,rem,50,,,False,-1.725345026329048,,,False,0.0005243546537457375,2
배종범,전남,목포시,5,3,남,rev,50,,47.25,True,-0.3978641213940276,,,False,0.0009055891118699358,2
이기정,전남,목포시,5,3,남,rev,,정당인,47.25,False,-0.9354051278974702,,경영,False,0.03687664693014649,2
최일,전남,목포시,5,3,남,rem,51,,47.25,False,-0.9204210421892932,,,False,0.0009738806829028028,2
박정훈,전남,목포시,5,3,남,rev,51,,47.25,True,-1.3036102046022693,,,False,0.025856048417900655,2
김영수,전남,목포시,5,3,남,rev,55,정당인,47.25,False,-1.1265734786626826,,,False,0.05269137607367983,2
정영수,전남,목포시,5,3,남,rev,51,,47.25,False,-1.2916094201424226,,,True,0.004617032360833355,2
정석봉,전남,목포시,5,3,남,rem,67,,47.25,False,-1.7748209535000143,,,False,0.00010716221283504466,2
서조원,전남,목포시,5,3,남,rem,61,,47.25,False,-1.8029023789951892,,경영,False,9.031712121432947e-06,2
최홍림,전남,목포시,5,3,여,rev,50,,47.25,True,-1.5645659571362605,,,True,0.22240708852467356,2
고경석,전남,목포시,5,3,남,rev,47,,47.25,False,-1.1021684460031678,,경영,False,0.0021785740527543204,2
강찬배,전남,목포시,5,3,,rev,57,,47.25,False,-1.553530899307494,,,False,0.00015499237068694984,2
장상섭,전남,목포시,5,3,남,rev,43,,47.25,False,-2.940277193431098,,,False,4.165709862027829e-06,2
최영천,전남,목포시,5,3,남,rem,41,,47.25,False,-3.1676012937908737,,,False,9.187945481477286e-05,2
전성룡,전남,목포시,5,3,남,rem,49,,47.25,False,-1.9783202003104332,,행정,False,6.19730542987348e-05,2
박성원,전남,목포시,5,3,남,rem,44,,47.25,False,-2.274392152904755,,,False,0.012222821704282698,2
오장택,전남,목포시,5,3,남,rem,49,,47.25,False,-2.6134921996628804,,,False,9.043859860559552e-07,
박창수,전남,목포시,5,3,남,rev,56,,47.25,True,-0.7382676158404149,,행정,False,0.004691766171921867,2
김영배,전남,목포시,5,3,남,rev,48,,47.25,False,-0.959272026081014,,행정,False,0.0258204990753461,2
허정민,전남,목포시,5,3,남,rev,43,,47.25,,-0.48509686625421705,,,False,0.4098466340543008,2
노경윤,전남,목포시,5,3,남,rev,54,,47.25,True,-0.7001746163674023,,행정,False,2.969462439200277e-05,2
조요한,전남,목포시,5,3,남,rev,39,,47.25,False,-0.8209192944508947,,,,0.0022486729658026667,2
이동수,전남,목포시,5,,남,rem,51,,47.25,False,-1.2050376861486307,,경영,,0.022411991464629875,2
신점옥,전남,목포시,5,3,남,rem,52,,47.25,False,-2.121312166522949,,,,0.00022131667440798984,2
성혜리,전남,목포시,5,3,여,rev,49,,47.25,True,-1.5927081203183349,,,False,0.0009935431055789526,2
전경선,전남,목포시,5,3,남,rev,45,정당인,47.25,False,-1.1168270444378785,,,False,0.003147351124271435,2
최석호,전남,목포시,5,3,남,rev,50,,47.25,False,-1.739502486062085,,행정,False,0.0027925500336409468,2
백동규,전남,목포시,5,3,남,rev,37,정당인,,False,-1.1179592482404628,,,False,0.0011154971843327797,2
민영삼,전남,목포시,5,3,남,rem,50,,47.25,False,-2.456989483338966,고려대,,False,0.04781091062581543,2
김광호,,목포시,5,3,남,rem,41,,47.25,False,-2.292372695718911,,,False,0.008368723492268795,2
하정성,전남,여수시,5,1,남,con,62,,47.25,False,-2.417637899959048,,,False,6.900185339983835e-07,2
명중남,전남,여수시,5,3,남,rev,68,,47.25,True,-1.0804492701951407,연세대,경영,False,,2
정대식,전남,여수시,5,3,남,rev,60,,47.25,False,-1.3884060595984138,,,False,0.0007852450046604681,2
원용규,,여수시,5,3,남,rem,54,,47.25,False,-2.3633069390582846,,,False,4.153857942788872e-05,2
김명남,전남,여수시,5,3,남,rem,70,,47.25,False,-1.8837993344161428,,,False,0.0006722471881458412,2
정한태,전남,여수시,5,3,남,rem,71,,47.25,False,-1.35864486059879,,행정,False,0.00020184935533923087,2
서완석,전남,여수시,5,3,남,rev,55,,47.25,True,-0.4578290451818034,,,False,0.0003314344607488276,2
이성수,전남,여수시,5,3,남,rev,69,,47.25,False,-0.9038402114835904,,경영,False,0.003372098618980777,2
박정래,전남,여수시,5,3,남,rev,53,,47.25,False,-1.667085611738859,,,False,3.5137524502071806e-05,2
신준호,전남,여수시,5,3,남,rem,60,,47.25,False,-3.0415468434252753,,,False,0.011883260322706916,2
최창남,전남,여수시,5,3,남,rem,56,,47.25,False,-2.3050397050860263,,,,0.00044046685556566886,2
김유화,전남,여수시,5,3,여,rev,45,,47.25,True,-1.2187242780614214,,,False,0.000979641740527301,2
최대식,전남,여수시,5,3,남,rev,52,,47.25,False,-1.2685043701755756,,,False,0.0005128019644393504,2
최석규,전남,여수시,5,3,남,rev,50,,47.25,False,-1.6949941629991299,,,True,0.00042365022233872314,2
김미경,전남,여수시,5,3,여,rev,42,정당인,47.25,False,-1.8667660837109985,,,False,0.15145504473758498,2
이완용,전남,여수시,5,3,남,rev,47,,47.25,False,-2.1444968793845103,,,False,0.08899302196812994,2
유우준,,여수시,5,3,남,rem,54,,47.25,False,-1.8134732294518396,,행정,False,1.9145949483146284e-06,2
고효주,전남,여수시,5,3,남,rev,62,,47.25,True,-1.4909343194075833,,,False,,2
김영규,전남,여수시,5,3,남,rev,53,,47.25,False,-1.1588607989361728,,행정,False,0.007491980086656622,2
강진원,전남,여수시,5,3,남,rev,62,,47.25,False,-1.8148551840227043,,,False,0.0008368671692639122,2
김성식,전남,여수시,5,3,남,rev,59,,47.25,False,-1.73050058834084,,,False,0.014697540781963385,2
장광진,전남,여수시,5,3,남,rem,46,,47.25,False,-1.937775613961368,,경영,False,1.864667331175143e-05,2
김충길,전남,여수시,5,3,남,rem,54,,47.25,False,-1.8899775848025837,,,False,0.0004911035293945745,2
정옥기,전남,여수시,5,3,남,rev,47,,47.25,True,-1.005905193779938,,행정,True,7.655713432600413e-05,2
박동혁,전남,여수시,5,3,남,rev,60,,47.25,False,-1.2880092163084629,,경영,False,0.0031609728576675465,2
김금례,전남,여수시,5,3,여,rev,39,,47.25,False,-1.9186818019220382,,행정,False,0.0002159517964445564,2
장대홍,전남,여수시,5,3,남,rev,44,,47.25,False,-2.282215871647334,,,False,1.502293930625241e-06,2
황치종,전남,여수시,5,3,남,rem,67,,47.25,False,-0.9769246391296288,,,False,2.1685805320498593e-06,2
정병관,전남,여수시,5,3,남,rev,60,,47.25,True,-1.3011848763542493,,,False,0.00014930149515733117,2
김순빈,전남,여수시,5,3,남,rev,57,,47.25,False,-1.1965200943202006,,,False,2.771836440512782e-05,2
박동영,전남,여수시,5,3,남,rem,,,47.25,False,-1.7763234847313567,,,False,0.0004626702099829495,2
최종선,전남,여수시,5,3,남,rem,57,,,False,-1.7073165344437655,,,False,0.001118710447903101,2
박평근,전남,여수시,5,3,남,rem,64,,47.25,False,-1.3435029902760591,,,False,6.539207269284834e-07,2
이경미,전남,여수시,5,3,여,rev,49,,47.25,False,-1.9315214116032136,,,True,0.04762174905055112,2
김도수,전남,여수시,5,3,남,rev,60,,47.25,False,-1.912086388220176,,,False,0.0011291417789118696,2
고은영,전남,여수시,5,3,여,rev,43,정당인,47.25,False,-1.4809607295387068,,,False,0.0048931077756509634,2
김종길,전남,여수시,5,3,남,rev,42,정당인,47.25,True,-1.0532147904867362,,경영,False,0.004170046063368589,2
송경진,전남,여수시,5,3,남,rem,49,,47.25,False,-2.277520408372585,,,False,0.0024809814079358172,2
이대길,전남,여수시,5,3,남,rem,50,,47.25,False,-1.4478509683351466,,,False,0.00033385699240531466,
박정채,전남,여수시,5,3,남,rev,62,,47.25,True,-0.9795125971269794,,,False,0.00016806691254107574,2
주재선,전남,여수시,5,3,남,rev,57,,47.25,False,-1.0285667239439955,,경영,False,,2
김상일,전남,여수시,5,3,남,rev,47,,47.25,False,-0.9543181274633944,,경영,False,0.003192416836240512,2
심재수,전남,여수시,5,3,남,rev,55,,47.25,False,-1.6524665857283842,,,False,0.00015006942805478797,2
김덕수,전남,여수시,5,3,남,rev,53,,47.25,True,-2.118023604878662,,행정,False,0.010942331780198624,2
이선효,전남,여수시,5,3,남,rev,49,,47.25,,-1.5285301842735497,,,True,0.00030829279414146965,2
이기동,전남,여수시,5,3,남,rev,53,,47.25,False,-2.0199804809520234,,,False,0.014530503394918563,2
이삼용,전남,여수시,5,3,남,rev,63,,47.25,False,-2.5690974839381138,,,False,0.00020679942733287712,2
이광민,전남,여수시,5,3,,rev,34,,47.25,False,-2.9429392856407994,,,False,0.0014564312835784105,2
전창곤,전남,여수시,5,3,남,rev,43,,47.25,False,-1.8456099389364544,연세대,행정,False,0.00014505181666972042,2
김양효,전남,여수시,5,3,남,rem,42,,47.25,False,-2.5336874878176614,,,False,9.240517419744802e-05,2
이종민,전남,여수시,5,3,남,rem,55,,47.25,False,-3.1050426820317054,,경영,False,0.004688210655867298,2
김정민,전남,여수시,5,,남,rem,52,,47.25,False,,,,False,0.6075895218260351,2
백용식,전남,여수시,5,3,남,rem,47,,47.25,False,-3.014212353032093,,경영,False,4.799910185219975e-06,2
서일용,전남,여수시,5,3,남,rem,46,,47.25,False,-2.70929510063362,,,True,6.773647505035001e-05,2
임종기,전남,순천시,5,3,,rev,53,정당인,47.25,True,-0.8739771905403068,연세대,법,False,0.0008814335501625261,2
서정진,전남,순천시,5,3,남,rev,44,,47.25,False,-1.9454472932266382,,,True,0.02670580974372739,2
김봉환,전남,순천시,5,3,남,rev,63,정당인,47.25,False,-1.6869065573483708,,경영,False,0.001952241255383937,2
강병택,전남,순천시,5,3,남,rev,39,,47.25,False,-2.5198997232957083,,,False,0.0012997478107855235,2
최정원,전남,순천시,5,3,남,rem,48,,47.25,False,-2.1425585984700297,,경영,False,0.3561450993944454,2
박계수,전남,순천시,5,3,남,rem,50,,47.25,False,-2.0539801127501427,,경영,False,0.00021888783730391988,
이정열,전남,순천시,5,3,남,rem,64,,47.25,False,-2.2572221585042698,,,False,0.012191157826144376,2
정영태,전남,순천시,5,3,남,rev,58,,47.25,True,-0.6034239375015662,,경영,False,0.0009158401199081637,2
정병휘,전남,순천시,5,3,남,rev,53,정당인,,False,-1.0895365158386674,,경영,False,0.00018032189943748852,2
심진섭,전남,순천시,5,3,남,rem,49,,47.25,False,-3.0006444315513687,,,False,0.0051503866521757855,
이명옥,전남,순천시,5,3,남,rem,56,,47.25,False,-2.200553696863439,,,,0.0012191347383677955,2
김호준,,순천시,5,3,,rem,46,,47.25,False,-1.3383606848986274,,경영,False,0.01091858271057808,2
이종철,전남,순천시,5,3,남,rev,33,,47.25,True,-1.1340142157190256,,행정,False,0.003907535469339986,2
김상희,전남,순천시,5,3,남,rev,38,,47.25,False,-1.1818839712577045,,,False,0.09830078582033656,2
김선유,전남,순천시,5,3,남,rem,42,,47.25,False,-1.5645996607055788,,법,False,0.005054657524701919,2
정병회,전남,순천시,5,3,남,rem,47,,47.25,False,-0.9149366355264256,,행정,False,4.8760431065077334e-06,2
김노익,전남,순천시,5,3,남,rem,30,,47.25,False,-3.35991498658529,,,False,1.5886265633565473e-07,2
강동기,전남,순천시,5,3,남,rev,30,정당인,47.25,False,-1.6701371490516592,,경영,False,0.0002803263141022322,2
이경환,전남,순천시,5,3,남,rev,42,정당인,47.25,False,-1.696116080665362,,,True,0.007883398434864271,2
김추길,전남,순천시,5,3,남,rem,65,,47.25,False,-1.8272743545646468,,경영,False,5.792892034087474e-08,2
김대희,전남,순천시,5,3,남,rem,55,,47.25,True,-1.3799225841960006,,법,False,0.02625552522684321,2
정상윤,전남,순천시,5,3,남,rem,62,,47.25,False,-2.2248787097818274,,,False,0.006785460411713028,2
이창용,전남,순천시,5,3,남,rem,60,,47.25,False,-1.5202777047956029,,,False,0.017231529647173102,2
문화,전남,순천시,5,3,남,rem,60,,47.25,False,-3.1264459551367447,,법,False,0.028750570489117888,2
이정철,전남,순천시,5,1,남,con,54,정당인,47.25,False,-3.5029283237273328,,,False,0.00976616486083008,2
,전남,순천시,5,3,남,rev,45,,47.25,True,-1.172673026397374,,,False,,2
김익열,전남,,5,3,남,rev,49,,47.25,False,-2.3042195722602434,,,False,3.7771914844584367e-06,2
허유인,전남,순천시,5,3,남,rev,42,정당인,47.25,False,-1.989074481646543,,,False,0.000162564650116353,2
김석,전남,순천시,5,3,남,rev,36,정당인,47.25,False,-1.890574930813525,,,True,0.01887739445261597,2
이옥기,전남,순천시,5,3,남,rem,47,,47.25,False,-2.2554883047975367,,,False,0.0005690888154375034,2
방영돈,전남,순천시,5,3,남,rem,46,,47.25,False,-2.341231972106649,,경영,True,,2
정영태,전남,순천시,5,3,남,rem,51,,47.25,False,-2.1503932776521206,,정치,False,0.0009158401199081637,2
박주익,전남,순천시,5,3,남,rem,41,,47.25,False,-2.4214429913364577,,,False,4.295349753681749e-06,2
유영철,전남,,5,3,남,rev,44,정당인,47.25,False,-1.4161157869081058,,,True,0.1939495182258463,2
김인곤,전남,순천시,5,3,남,rev,42,,47.25,True,-1.2825810209292017,,행정,False,0.0009101867147496805,2
최미희,전남,순천시,5,3,여,rev,44,,47.25,False,-1.4063055607392791,,,True,0.0006730276133886232,2
김병준,전남,순천시,5,3,남,rem,47,,47.25,False,-1.9572974356641968,,,False,0.14724934123469485,2
최병배,전남,순천시,5,3,남,rem,46,,47.25,False,-2.1895174100912818,,,False,0.00014834736907822868,2
이재규,전남,순천시,5,3,남,rem,48,,47.25,False,-1.7804556845337487,,경영,True,0.005702253498093978,2
강형구,전남,순천시,5,3,남,rev,47,,47.25,False,-1.0016405986008017,,,False,0.0038518652630546366,2
신민호,전남,순천시,5,3,남,rev,42,,47.25,True,,,행정,False,0.0014848130251186686,2
신화철,전남,순천시,5,3,남,rev,39,,47.25,False,-0.40599183975057707,,,False,0.00011748051942306904,2
유혜숙,전남,순천시,5,3,여,,48,,47.25,True,-0.08322615644243019,,,False,0.00042242775905878654,2
최종연,전남,순천시,5,,남,rev,60,,47.25,False,-1.6850753266397205,,,False,0.00015427865957666937,2
김기형,전남,순천시,5,3,남,rev,46,,47.25,False,-2.1497774192800763,,,,0.001796983109482782,2
오행숙,전남,순천시,,3,,rem,49,,47.25,,-1.8301833810642971,,,False,,2
조만규,전남,순천시,5,3,남,,55,,47.25,False,-2.3382275526520875,,,False,5.857111428103882e-05,2
남정옥,전남,순천시,5,3,남,rev,45,,47.25,True,,,경영,False,0.00015706410552591708,2
유영문,전남,순천시,5,3,남,rev,58,,47.25,False,-1.6089561588417407,,,False,0.0004552719630580537,2
송영종,전남,순천시,5,3,남,rev,61,,47.25,False,-4.1088353352847165,,법,False,3.246043060914625e-05,2
장순석,전남,순천시,5,3,남,rem,58,,47.25,False,-1.561307252965849,,,False,1.7082277879173864e-05,2
김철운,전남,순천시,5,3,남,rem,55,,47.25,False,-2.021689667252873,,,False,1.953269296207948e-05,2
유종완,전남,순천시,5,3,남,rem,56,정당인,47.25,,-1.4735188728170705,,,False,0.00010843983668601983,2
정철균,전남,순천시,5,3,남,rem,53,,47.25,False,-2.0158703862534613,,경영,False,4.336527672744879e-05,2
